nombre,codigoBarras,unidad,precio,costo,iva,stockMinimo,stockMaximo,ubicacion,categoria,generico,descuentoDia,porcentajeDescuento,inicioDescuentoDia,finDescuentoDia,promoCantidadRequerida,inicioPromoCantidad,finPromoCantidad,porcentaje,inicio,fin,descuentoINAPAM,lote1,fechaCaducidad1,cantidad1,lote2,fechaCaducidad2,cantidad2,proveedor,farmacia,imagen
Aluminio 3.7 g / Magnesio 4.0 / Dimeticona 0.5 / 100 mL ;  PLUSGEL MENTA LIMON C/360 mL,7.80083E+11,PZA,63,30.73,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,13,21/02/2025,02/07/2025,FALSE,def18,31/12/2026,625,jkl398,31/12/2027,4375,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Aluminio 200 mg / Magnesio 200 mg / Dimeticona 20 mg ;  PLUSGEL MENTA LIMON C/50 Tabs,7.80083E+11,PZA,55,30.73,FALSE,20,5000,,VI,TRUE,,,,,,,,20,03/02/2025,27/06/2025,FALSE,def19,31/12/2026,609,jkl399,31/12/2027,4391,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Bencidamina 0.15 g / 100 mL BENIFLANT C/360 mL,7.50221E+12,PZA,69,42.45,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,12,07/05/2025,02/10/2025,FALSE,def20,31/12/2026,581,jkl400,31/12/2027,4419,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Bencidaminda 45 mg /30 mL ARTROBEN Spray C/30 mL,7.85119E+11,PZA,52,25.84,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,5,31/12/2025,31/12/2025,FALSE,def21,31/12/2026,1985,jkl401,31/12/2027,3015,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Benzocaina 200 mg/ 1 mL KANKA C/9.7 mL,41388284316,PZA,214,179.85,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,6,31/01/2025,22/02/2025,FALSE,def22,31/12/2026,1869,jkl402,31/12/2027,3131,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Benzocaina 200 mg/ 1 mL QUIMIKAN C/9.7 mL,7.50222E+12,PZA,94,53.77,FALSE,20,5000,,VI,TRUE,,,,,,,,6,29/10/2025,25/12/2025,FALSE,def23,31/12/2026,406,jkl403,31/12/2027,4594,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Benzocaina 10 mg GRANEODIN B Frambuesa C/24 past,7.5011E+12,PZA,106,77.9,FALSE,20,5000,,VI,FALSE,,,,,,,,8,04/07/2025,21/12/2025,FALSE,def24,31/12/2026,207,jkl404,31/12/2027,4793,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Pza de GRANEODIN B Franbuesa,7.5011E+13,PZA,6,3.31,FALSE,20,5000,,VI,FALSE,,,,,,,,13,13/12/2025,15/12/2025,FALSE,def25,31/12/2026,998,jkl405,31/12/2027,4002,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Benzocaina 10 mg GRANEODIN B Menta-Eucalipto C/24 past,7.50106E+12,PZA,106,81.11,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,14,29/09/2025,26/10/2025,FALSE,def26,31/12/2026,1452,jkl406,31/12/2027,3548,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Pza de GRANEODIN B Menta-Ecucalipto,7.50106E+13,PZA,6,3.65,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,17,24/08/2025,12/09/2025,FALSE,def27,31/12/2026,956,jkl407,31/12/2027,4044,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Benzocaina 10 mg GRANEODIN B Miel-Limon C/24 Past,7.5011E+12,PZA,106,79.28,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,15,25/11/2025,22/12/2025,FALSE,def28,31/12/2026,878,jkl408,31/12/2027,4122,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Pza de GRANEODIN B Miel-Limon,7.5011E+13,PZA,6,3.03,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,14,28/08/2025,02/09/2025,FALSE,def29,31/12/2026,1260,jkl409,31/12/2027,3740,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Benzonatato 100 mg PROGELBEN C/20 Caps,7.50301E+12,PZA,29,17.17,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,21,11/07/2025,21/07/2025,FALSE,def30,31/12/2026,1011,jkl410,31/12/2027,3989,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Bismuto DACLAFIN C/120 ML SUSP,7.50225E+12,PZA,45,24.26,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,12,09/07/2025,31/12/2025,FALSE,def31,31/12/2026,1650,jkl411,31/12/2027,3350,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Bismuto ITAMOL C/24 TAB,7.85119E+11,PZA,56,24.96,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,7,08/05/2025,12/06/2025,FALSE,def32,31/12/2026,934,jkl412,31/12/2027,4066,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL Cereza C/24 Tabs,7.501E+12,PZA,106,80.04,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,18,22/08/2025,28/11/2025,FALSE,def33,31/12/2026,878,jkl413,31/12/2027,4122,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL C/12 Tabs,7.50044E+12,PZA,58,30.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,25,21/12/2025,27/12/2025,FALSE,def34,31/12/2026,1425,jkl414,31/12/2027,3575,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
Pza de PEPTOBISMOL Por Par,7.501E+12,PZA,10,5.7,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,22,06/06/2025,03/12/2025,FALSE,def35,31/12/2026,1698,jkl415,31/12/2027,3302,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL ANIS C/24 TAB,7.501E+12,PZA,106,47.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,8,11/10/2025,22/10/2025,FALSE,def36,31/12/2026,684,jkl416,31/12/2027,4316,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL Original C/118 mL,20800753067,PZA,96,67.87,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,18,08/01/2025,11/03/2025,FALSE,def37,31/12/2026,480,jkl417,31/12/2027,4520,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL Original C/236 mL,20800753050,PZA,162,121.2,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,10,07/06/2025,26/10/2025,FALSE,def38,31/12/2026,1742,jkl418,31/12/2027,3258,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL Original C/473 mL,3.0149E+11,PZA,272,199.13,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,21,14/12/2025,15/12/2025,FALSE,def39,31/12/2026,1177,jkl419,31/12/2027,3823,67ca29917616105911bf9564,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL Diarrea C/118 mL,7.50044E+12,PZA,126,89.29,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,22,16/11/2025,13/12/2025,FALSE,def40,31/12/2026,1336,jkl420,31/12/2027,3664,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL Plus C/118 mL,20800755719,PZA,76,57,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,6,13/03/2025,04/07/2025,FALSE,def41,31/12/2026,1443,jkl421,31/12/2027,3557,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Bismuto PEPTOBISMOL Cereza C/118 mL,20800756440,PZA,84,72.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,10,10/08/2025,01/09/2025,FALSE,def42,31/12/2026,154,jkl422,31/12/2027,4846,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
ESTOMAQUIL Expert C/240 mL,7.50137E+12,PZA,88,64.2,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,15,02/10/2025,14/11/2025,FALSE,def43,31/12/2026,750,jkl423,31/12/2027,4250,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
ESTOMAQUIL SUSP C/120 ML,7.50137E+12,PZA,62,40.3,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,8,26/09/2025,08/11/2025,FALSE,def44,31/12/2026,1688,jkl424,31/12/2027,3312,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
ESTOMAQUIL C/24 TABLETAS MENTA,7.50137E+12,PZA,86,63.73,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,15,11/02/2025,21/04/2025,FALSE,def45,31/12/2026,705,jkl425,31/12/2027,4295,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Pza de ESTOMAQUIL Tableta,7.50137E+13,PZA,6,2.66,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,7,20/08/2025,14/11/2025,FALSE,def46,31/12/2026,359,jkl426,31/12/2027,4641,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
ESTOMAQUIL C/20 SOBRES,7.50137E+12,PZA,142,103.21,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,14,03/09/2025,20/09/2025,FALSE,def47,31/12/2026,1569,jkl427,31/12/2027,3431,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Pza de ESTOMAQUIL C/1 SOBRE,7.50137E+13,PZA,12,5.18,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,25,02/05/2025,10/06/2025,FALSE,def48,31/12/2026,1588,jkl428,31/12/2027,3412,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Carbonato de Calcio TUMS Menta C/75 Tabs,7.50107E+12,PZA,98,69.1,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,20,09/10/2025,17/11/2025,FALSE,def49,31/12/2026,722,jkl429,31/12/2027,4278,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Carbonato de Calcio TUMS EXTRA C/48 Tabs,7.50107E+12,PZA,84,56.01,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,8,24/05/2025,29/11/2025,FALSE,def50,31/12/2026,818,jkl430,31/12/2027,4182,67ca29917616105911bf9564,67d73b3a6348d5c1f9b74313,
Carbonato de Calcio TUMS EXTRA 3 rollos de C/8 Tabs,7.50107E+12,PZA,46,31.44,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,13,15/10/2025,22/10/2025,FALSE,def51,31/12/2026,84,jkl431,31/12/2027,4916,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Pza de TUMS EXTRA ,75047887,PZA,18,10.53,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,6,30/09/2025,26/12/2025,FALSE,def52,31/12/2026,391,jkl432,31/12/2027,4609,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Bromhexina Bisolvon Infantil Jarabe Fresa C/120 mL,7.50104E+12,PZA,164,126.2,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,17,20/03/2025,15/12/2025,FALSE,def53,31/12/2026,928,jkl433,31/12/2027,4072,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Bromhexina Bisolvon Adulto 120 C/120 mL,7.50104E+12,PZA,166,134.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,14,27/05/2025,11/09/2025,FALSE,def54,31/12/2026,929,jkl434,31/12/2027,4071,67ca29917616105911bf955c,67d73b3a6348d5c1f9b74313,
Diclofenaco / Complejo B ALLI TRIPLE C/6 Tabs,6.5024E+11,PZA,116,74.04,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,5,26/10/2025,08/12/2025,FALSE,def55,31/12/2026,889,jkl435,31/12/2027,4111,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Diclofenaco / Complejo B ALLI TRIPLE C/10 Tabs,6.5024E+11,PZA,168,124.81,FALSE,20,5000,,VI,FALSE,,,,,,,,24,29/05/2025,01/09/2025,FALSE,def56,31/12/2026,20,jkl436,31/12/2027,4980,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Diclofenaco / Complejo B ALLI TRIPLE C/20 Tabs,6.5024E+11,PZA,264,224.05,FALSE,20,5000,,VI,FALSE,,,,,,,,11,01/04/2025,03/04/2025,FALSE,def57,31/12/2026,1575,jkl437,31/12/2027,3425,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Pza de ALLI TRIPLE,6.5024E+12,PZA,18,11.2,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,16,13/12/2025,14/12/2025,FALSE,def58,31/12/2026,1699,jkl438,31/12/2027,3301,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Citrato de Sodio Laurisulfato 90 mg / 9 mg / 1 mL MICROLAX,7.50101E+12,PZA,196,163.1,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,11,13/07/2025,20/10/2025,FALSE,def59,31/12/2026,432,jkl439,31/12/2027,4568,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
AMBROXOL  300 MG / 100 ML BROXOL C/120 ML,7.50112E+12,PZA,192,153.69,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,16,19/12/2025,29/12/2025,FALSE,def60,31/12/2026,1518,jkl440,31/12/2027,3482,67ca29917616105911bf9563,67d73b3a6348d5c1f9b74313,
AMBROXOL / DEXTROMETORFANO150 MG - 113 MG / 100 ML COBADEX,7.50201E+12,PZA,38,22.2,FALSE,20,5000,,VI,TRUE,,,,,,,,13,02/01/2025,27/06/2025,FALSE,def61,31/12/2026,1422,jkl441,31/12/2027,3578,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Ambroxol 20 mg MUCOANGIN menta C/18 past,7.50117E+12,PZA,110,99,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,12,23/12/2025,31/12/2025,FALSE,def62,31/12/2026,1564,jkl442,31/12/2027,3436,67ca29917616105911bf9581,67d73b3a6348d5c1f9b74313,
Ambroxol 20 mg MUCOANGIN Limon C/18 past,7.50117E+12,PZA,110,82.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,19,13/12/2025,24/12/2025,FALSE,def63,31/12/2026,707,jkl443,31/12/2027,4293,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Pza de Mucoangin,7.50117E+14,PZA,10,5.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,18,24/04/2025,03/07/2025,FALSE,def64,31/12/2026,1733,jkl444,31/12/2027,3267,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Ambroxol 150 mg / Dextrometorfano 113 mg HISTIACIL NF Infantil C/150 mL,7.50133E+12,PZA,169,101.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,15,10/03/2025,10/10/2025,FALSE,def65,31/12/2026,414,jkl445,31/12/2027,4586,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
Ambroxol 225 mg / Dextrometorfano 225 mg HISTIACIL NF Adulto C/150 mL,7.50133E+12,PZA,153,101.91,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,7,17/02/2025,24/09/2025,FALSE,def66,31/12/2026,1917,jkl446,31/12/2027,3083,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Guaifenesina 2.5 g / Oxolamina 1.25 g / 100 mL HISTIACIL FAM Pediatrico,7.50117E+12,PZA,142,106,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,9,28/09/2025,28/12/2025,FALSE,def67,31/12/2026,1960,jkl447,31/12/2027,3040,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
Guaifenesina 2 g / Oxolamina 1 g / 100 mL HISTIACIL FAM Infantil,7.50117E+12,PZA,172,136.58,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,19,29/08/2025,01/12/2025,FALSE,def68,31/12/2026,1042,jkl448,31/12/2027,3958,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Guaifenesina 2 g / Oxolamina 1 g HISTIACIL FAM Adulto,7.50117E+12,PZA,149,127.33,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,9,06/10/2025,09/11/2025,FALSE,def69,31/12/2026,1648,jkl449,31/12/2027,3352,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
AMBROXOL / DEXTROMETORFANO 4 MG / 4 MG COBADEX PEDIATRICO C/30 ML GOTERO ,7.50201E+12,PZA,26,17.4,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,19,02/11/2025,07/11/2025,FALSE,def70,31/12/2026,44,jkl450,31/12/2027,4956,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
AMBROXOL / DEXTROMETORFANO 22.5 MG / 22.5 MG ADMIDOXIL C/10 CAP,7.50223E+12,PZA,32,26.29,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,20,26/09/2025,05/10/2025,FALSE,def71,31/12/2026,1761,jkl451,31/12/2027,3239,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Bromhexina 160 mg / 100 mL BIOMEP C/100 mL,7.50157E+12,PZA,33,16.5,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,17,27/01/2025,05/02/2025,FALSE,def72,31/12/2026,1276,jkl452,31/12/2027,3724,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Bromhexina 80 mg / 100 mL BIOMEP Infantil C/100 mL,7.50157E+12,PZA,33,16,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,24,06/02/2025,20/04/2025,FALSE,def73,31/12/2026,674,jkl453,31/12/2027,4326,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Ambroxol 150 mg / Dextrometorfano 113 mg BROXTORFAN Infantil C/120 mL,7.50157E+12,PZA,34,16.57,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,7,15/07/2025,04/12/2025,FALSE,def74,31/12/2026,101,jkl454,31/12/2027,4899,67ca29917616105911bf957c,67d73b3a6348d5c1f9b74313,
Ambroxol 225 mg / Dextrometorfano 225 mg BROXTORFAN Adulto C/120 mL,7.50157E+12,PZA,35,21.34,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,14,01/02/2025,22/02/2025,FALSE,def75,31/12/2026,1974,jkl455,31/12/2027,3026,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Ambroxol 150 mg / Dextrometorfano 113 mg OXOLBRUL Infantil C/120 mL,7.50154E+12,PZA,34,17.52,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,11,06/02/2025,07/12/2025,FALSE,def76,31/12/2026,1621,jkl456,31/12/2027,3379,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Ambroxol 225 mg / Dextrometorfano 225 mg OXOLBRUL Adulto C/120 mL,7.50154E+12,PZA,35,19.21,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,19,11/03/2025,18/07/2025,FALSE,def77,31/12/2026,1594,jkl457,31/12/2027,3406,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Cetilpiridino 2.5 mg / Benzocaina 10 mg TROCILETAS B Limon C/12 Tabs,7.50155E+12,PZA,38,34.92,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,6,04/06/2025,06/12/2025,FALSE,def78,31/12/2026,1045,jkl458,31/12/2027,3955,67ca29917616105911bf957c,67d73b3a6348d5c1f9b74313,
Cetilpiridino 2.5 mg / Benzocaina 10 mg TROCILETAS B Limon C/10 Tabs,7.50155E+12,PZA,38,30.02,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,10,09/05/2025,08/07/2025,FALSE,def79,31/12/2026,620,jkl459,31/12/2027,4380,67ca29917616105911bf957c,67d73b3a6348d5c1f9b74313,
Cetilpiridino 2.5 mg / Benzocaina 10 mg TROCILETAS B Limon C/4 Tabs,7.50155E+12,PZA,15,7.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,8,19/06/2025,27/07/2025,FALSE,def80,31/12/2026,1995,jkl460,31/12/2027,3005,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Cetilpiridino 2.5 mg / Benzocaina 10 mg TROCILETAS B Cereza C/12 Tabs,7.50155E+12,PZA,38,22.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,16,23/06/2025,02/09/2025,FALSE,def81,31/12/2026,713,jkl461,31/12/2027,4287,67ca29917616105911bf957c,67d73b3a6348d5c1f9b74313,
Cetilpiridino 2.5 mg / Benzocaina 10 mg TROCILETAS B Cereza C/10 Tabs,7.50155E+12,PZA,35,17.45,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,16,30/03/2025,05/08/2025,FALSE,def82,31/12/2026,548,jkl462,31/12/2027,4452,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Cetilpiridino 2.5 mg / Benzocaina 10 mg TROCILETAS B Cereza C/4 Tabs,7.50155E+12,PZA,15,7.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,18,24/06/2025,21/12/2025,FALSE,def83,31/12/2026,1525,jkl463,31/12/2027,3475,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 4 mg DOCSI C/20 Tabs,7.50157E+12,PZA,10,8.13,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,23,13/08/2025,14/10/2025,FALSE,def84,31/12/2026,1275,jkl464,31/12/2027,3725,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 50 mg / 100 mL DOCSI C/120 mL,7.50157E+12,PZA,24,11.69,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,11,13/03/2025,04/09/2025,FALSE,def85,31/12/2026,562,jkl465,31/12/2027,4438,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 0.02 g / Amantadina 0.5 g / Paracetamol 3 g /100 mL ALIREN JARABE C/60 mL,7.5013E+12,PZA,94,65,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,18,13/07/2025,05/08/2025,FALSE,def86,31/12/2026,131,jkl466,31/12/2027,4869,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Clorfenamina 0.1 g / Amantadina 2.5 g / Paracetamol 15 g / 100 mL AMPIGRIN PFC PEDIATRICO C/30 mL,7.80083E+11,PZA,62,40.7,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,6,07/06/2025,09/10/2025,FALSE,def87,31/12/2026,1783,jkl467,31/12/2027,3217,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 3 mg / Amantadina 50 mg / Paracetamol 300 mg AMPIGRIN PFC C/24 Caps,7.80083E+11,PZA,52,27.88,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,19,04/05/2025,09/11/2025,FALSE,def88,31/12/2026,1690,jkl468,31/12/2027,3310,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 0.2 g / Amantadina 5.0 g / Paracetamol 30 g /100 mL AMPAMIL JARABE C/60 mL,7.502E+12,PZA,39,21.33,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,5,18/11/2025,11/12/2025,FALSE,def89,31/12/2026,1392,jkl469,31/12/2027,3608,67ca29917616105911bf957c,67d73b3a6348d5c1f9b74313,
Clorfenamina 3 mg / Amantadina 50 mg / Paracetamol 300 mg AMPAMIL C/24 Caps,7.502E+12,PZA,36,21.1,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,16,04/03/2025,16/11/2025,FALSE,def90,31/12/2026,55,jkl470,31/12/2027,4945,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 0.2 g / Amantadina 5.0 g / Paracetamol 30 g /100 mL FAYRUS C/60 mL,7.50154E+12,PZA,40,15.15,FALSE,20,5000,,VI,TRUE,,,,,,,,10,11/10/2025,07/11/2025,FALSE,def91,31/12/2026,858,jkl471,31/12/2027,4142,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Clorfenamina 3 mg / Amantadina 50 mg / Paracetamol 300 mg FAYRUS C/24 Caps,7.50154E+12,PZA,40,23.13,FALSE,20,5000,,VI,TRUE,,,,,,,,7,22/04/2025,11/11/2025,FALSE,def92,31/12/2026,1418,jkl472,31/12/2027,3582,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Clorfenamina 0.1 g / Amantadina 2.5 g / Paracetamol 15 g /100 mL ROSEL Pediatrico C/30 mL,7.50224E+12,PZA,52,33.8,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,5,29/05/2025,01/12/2025,FALSE,def93,31/12/2026,735,jkl473,31/12/2027,4265,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Clorfenamina 0.2 g / Amantadina 5.0 g / Paracetamol 30 g /100 mL ROSEL INFANTIL C/60 mL,7.50224E+12,PZA,45,23.96,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,12,25/03/2025,13/09/2025,FALSE,def94,31/12/2026,1701,jkl474,31/12/2027,3299,67ca29917616105911bf957c,67d73b3a6348d5c1f9b74313,
Clorfenamina 3 mg / Amantadina 50 mg / Paracetamol 300 mg ROSEL-T C/15 Caps,7.503E+12,PZA,26,18,FALSE,20,5000,,VI,TRUE,,,,,,,,20,13/10/2025,03/11/2025,FALSE,def95,31/12/2026,496,jkl475,31/12/2027,4504,67ca29917616105911bf957c,67d73b3a6348d5c1f9b74313,
Clorfenamina 3 mg / Amantadina 50 mg / Paracetamol 300 mg ROSEL C/24 Caps,7.503E+12,PZA,33,26.92,FALSE,20,5000,,VI,TRUE,,,,,,,,25,27/12/2025,30/12/2025,FALSE,def96,31/12/2026,1987,jkl476,31/12/2027,3013,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 3 mg / Amantadina 50 mg / Paracetamol 300 mg FROSDEM C/24 Caps,7.50223E+12,PZA,37,22,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,7,19/01/2025,10/09/2025,FALSE,def97,31/12/2026,81,jkl477,31/12/2027,4919,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Clorfenamina 0.02 g / Fenilefrina 0.1 g / Paracetamol 2.5 g / Guaifenesina 2 g CO-EXALIV C/120 ML,7.50201E+12,PZA,43,24.42,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,25,05/02/2025,19/11/2025,FALSE,def98,31/12/2026,1817,jkl478,31/12/2027,3183,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Clorfenamina 2 mg / Fenilefrina 5 mg / Paracetamol 325 mg / EXALIV C/24 Tabs,7.50201E+12,PZA,36,19.8,FALSE,20,5000,,PISO DE VENTA,TRUE,,,,,,,,6,18/05/2025,28/05/2025,FALSE,def99,31/12/2026,1364,jkl479,31/12/2027,3636,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
